manager,manager_brand,market,unit_count,miles_from_city_center,number_stories,property_quality,building_age,total_pop,land_area,pop_density,unemployed_perc,hs_diploma_perc,bachelors_perc,masters_perc,star_rating,aided_recognition,unaided_recognition,rating,area_type_Rural,area_type_Suburban,area_type_Urban,style_Garden,style_Hi-Rise,style_Low-Rise,style_Mid-Rise,style_Townhome,building_class_A,building_class_B,building_class_C
Cortland,0,"Houston, TX",233.0,5.6850300901995485,24.0,0.8068432132904761,8.0,1637.0,523990.0,0.0031241054218591,0.0091631032376298,0.0390959071472205,0.2730604764813683,0.1710445937690898,4.0,0.178498985801217,0.0202839756592292,,0,0,1,0,1,0,0,0,1,0,0
Cortland,1,"Houston, TX",230.0,16.589566897985865,2.0,0.7955263231368607,11.0,12037.0,16573080.0,0.0007262983102718,0.0100523386225803,0.0922156683559026,0.3156102018775442,0.08066794051674,4.0,0.178498985801217,0.0202839756592292,4.8,0,1,0,1,0,0,0,0,1,0,0
Cortland,1,"Houston, TX",300.0,17.24624719403262,3.0,0.7469182488738848,10.0,8066.0,4742091.0,0.0017009374134743,0.0259112323332506,0.0214480535581453,0.1925365732705182,0.1061244730969501,4.0,0.178498985801217,0.0202839756592292,4.7,0,1,0,1,0,0,0,0,0,1,0
Cortland,1,"Houston, TX",276.0,10.71325076165806,2.0,0.7610871963668214,10.0,2322.0,2977180.0,0.0007799326879799,0.0167958656330749,0.1270456503014642,0.2527993109388458,0.0607235142118863,4.0,0.178498985801217,0.0202839756592292,4.8,0,0,0,1,0,0,0,0,1,0,0
Cortland,1,"Houston, TX",310.0,19.577523332886997,2.0,0.7426026559490321,10.0,17714.0,22436803.0,0.0007895064194306,0.0132663430055323,0.0655978322231003,0.2289149824997177,0.1005983967483346,4.0,0.178498985801217,0.0202839756592292,4.7,0,1,0,1,0,0,0,0,1,0,0
Cortland,1,"Houston, TX",301.0,12.83360140197212,4.0,0.7865853934319265,6.0,2967.0,3517323.0,0.0008435392484568,0.0195483653522076,0.0778564206268958,0.1644759015840916,0.0367374452308729,4.0,0.178498985801217,0.0202839756592292,4.5,0,1,0,0,0,0,1,0,1,0,0
Cortland,1,"Houston, TX",324.0,10.431552305440915,3.0,0.7026196112346569,7.0,2322.0,2977180.0,0.0007799326879799,0.0167958656330749,0.1270456503014642,0.2527993109388458,0.0607235142118863,5.0,0.178498985801217,0.0202839756592292,4.8,0,0,0,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",308.0,7.571112455073861,18.0,0.6914934804201625,27.0,1435.0,1255604.0,0.0011428762571638,0.0160278745644599,0.0320557491289198,0.3860627177700348,0.1212543554006968,4.0,0.4117647058823529,0.1967545638945233,4.5,0,0,0,0,1,0,0,0,1,0,0
Greystar,0,"Houston, TX",248.0,19.70354449336188,3.0,0.5798853517703291,46.0,5363.0,7924825.0,0.0006767341865593,0.0510908073839269,0.1950400895021443,0.1087078127913481,0.0443781465597613,3.0,0.4117647058823529,0.1967545638945233,4.1,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",294.0,6.136406719220711,3.0,0.5458942804546778,20.0,3217.0,875205.0,0.0036757102621671,0.0615480261112838,0.1075536213863848,0.2486788933789244,0.1056885296860428,4.0,0.4117647058823529,0.1967545638945233,4.0,0,0,0,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",400.0,7.077088506043417,31.0,0.7318801113611079,59.0,5090.0,2550360.0,0.0019957966718424,0.0271119842829076,0.1080550098231827,0.2939096267190569,0.1345776031434184,4.0,0.4117647058823529,0.1967545638945233,2.7,0,0,1,0,1,0,0,0,1,0,0
Greystar,0,"Houston, TX",166.0,7.549363688779466,2.0,0.6093203590932325,54.0,3501.0,3533268.0,0.0009908673783024,0.0231362467866323,0.091688089117395,0.2005141388174807,0.0971151099685804,4.0,0.4117647058823529,0.1967545638945233,4.1,0,1,0,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",437.0,6.242475491220286,4.0,0.692574537938911,24.0,2639.0,906526.0,0.0029111134153901,0.0094732853353543,0.0386510041682455,0.4638120500189466,0.1276998863205759,4.0,0.4117647058823529,0.1967545638945233,3.7,0,0,1,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",288.0,4.917788524643312,3.0,0.6905031907446756,6.0,6555.0,3669986.0,0.0017861103557343,0.0073226544622425,0.0872616323417238,0.2439359267734553,0.1328756674294431,4.0,0.4117647058823529,0.1967545638945233,,0,1,0,1,0,0,0,0,1,0,0
Greystar,1,"Houston, TX",240.0,10.997977659742793,3.0,0.653307780114192,19.0,8738.0,3401217.0,0.0025690804203318,0.0252918287937743,0.0640878919661249,0.1452277409018082,0.0653467612726024,4.0,0.4117647058823529,0.1967545638945233,3.6,0,1,0,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",264.0,27.65846281038417,2.0,0.5209306376468875,41.0,3021.0,1655224.0,0.0018251306167624,0.0436941410129096,0.067527308838133,0.3190996358821582,0.1128765309500165,3.0,0.4117647058823529,0.1967545638945233,3.9,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",964.0,14.17838632434306,3.0,0.638040052925324,41.0,5696.0,1636970.0,0.0034795995039615,0.0177317415730337,0.1000702247191011,0.203125,0.009129213483146,3.0,0.4117647058823529,0.1967545638945233,3.0,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",364.0,5.5039634622490805,2.0,,62.0,4427.0,81724300.0,5.416993476848379e-05,0.0045177320984865,0.2112039756042466,0.1140727354867856,0.0503727128981251,3.0,0.4117647058823529,0.1967545638945233,4.5,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",296.0,4.8497710338395,3.0,0.7839150490584197,26.0,2142.0,192195.0,0.0111449309295247,0.0,0.1199813258636788,0.149859943977591,0.1139122315592903,4.0,0.4117647058823529,0.1967545638945233,4.4,0,0,0,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",372.0,26.56283263226961,3.0,0.6762411123230343,25.0,4342.0,16550193.0,0.0002623534359992,0.0320128972823583,0.1432519576232151,0.1644403500690925,0.1704283740211884,4.0,0.4117647058823529,0.1967545638945233,3.7,0,0,0,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",300.0,16.936256438471844,3.0,0.6338276375212146,41.0,3250.0,1056615.0,0.0030758601761284,0.0258461538461538,0.1273846153846153,0.0855384615384615,0.0046153846153846,3.0,0.4117647058823529,0.1967545638945233,2.6,0,1,0,1,0,0,0,0,0,0,1
Greystar,1,"Houston, TX",668.0,7.53321779124726,3.0,0.6331655344190119,26.0,3687.0,763564.0,0.0048286718598571,0.0328180092215893,0.0461079468402495,0.2451857879034445,0.0965554651478166,4.0,0.4117647058823529,0.1967545638945233,3.8,0,0,1,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",291.0,15.354068096712252,2.0,0.7163335986351699,24.0,7331.0,4419544.0,0.001658768415927,0.035602237075433,0.1230391488200791,0.1496385213477015,0.0285090710680671,4.0,0.4117647058823529,0.1967545638945233,3.6,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",137.0,3.6153529698380007,12.0,0.7677632627948638,59.0,2250.0,451898.0,0.0049789996857697,0.0,0.0413333333333333,0.5062222222222222,0.1013333333333333,4.0,0.4117647058823529,0.1967545638945233,3.7,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",248.0,29.341423297404383,2.0,0.5609905115802845,,3807.0,2399319.0,0.0015867002261891,0.0283687943262411,0.1667980036774363,0.0512214342001576,0.0160231153138954,3.0,0.4117647058823529,0.1967545638945233,3.1,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",240.0,28.04068842169436,3.0,0.7048833516202128,47.0,1508.0,4603308.0,0.000327590506653,0.0935013262599469,0.0053050397877984,0.5908488063660478,0.0762599469496021,3.0,0.4117647058823529,0.1967545638945233,3.9,0,1,0,1,0,0,0,0,0,0,1
Greystar,0,"Houston, TX",274.0,14.263060070743524,2.0,0.6359774161202583,41.0,7331.0,4419544.0,0.001658768415927,0.035602237075433,0.1230391488200791,0.1496385213477015,0.0285090710680671,3.0,0.4117647058823529,0.1967545638945233,3.1,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",252.0,18.78331224787722,2.0,0.680064958996243,41.0,4166.0,11642942.0,0.0003578133430536,0.0518482957273163,0.0777724435909745,0.113058089294287,0.0429668746999519,3.0,0.4117647058823529,0.1967545638945233,3.6,0,0,0,1,0,0,0,0,0,0,1
Greystar,0,"Houston, TX",244.0,8.410340078655915,3.0,0.6824566462683299,28.0,6921.0,2654438.0,0.0026073315707505,0.016182632567548,0.1593700332321918,0.1788758849877185,0.0345325819968212,4.0,0.4117647058823529,0.1967545638945233,3.4,0,0,0,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",244.0,4.526494327848225,5.0,0.7034294043289263,17.0,1663.0,502835.0,0.0033072479043821,0.0432952495490078,0.0300661455201443,0.2555622369212267,0.2285027059530968,4.0,0.4117647058823529,0.1967545638945233,4.4,0,0,1,0,0,0,1,0,0,1,0
Greystar,0,"Houston, TX",520.0,4.843961665223303,3.0,0.5566428946455321,45.0,3221.0,1396984.0,0.0023056813821776,0.0152126668736417,0.1307047500776156,0.110214219186588,0.0698540825830487,3.0,0.4117647058823529,0.1967545638945233,3.8,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",378.0,6.383900745191996,4.0,0.6803896910524763,18.0,2887.0,2121785.0,0.0013606468138854,0.0204364392102528,0.0391409767925181,0.1260824385174922,0.1569102874956702,4.0,0.4117647058823529,0.1967545638945233,3.6,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",224.0,3.825977345887821,5.0,0.5307806369874537,19.0,1553.0,300274.0,0.0051719429587643,0.0251126851255634,0.0373470701867353,0.206052801030264,0.1487443657437218,4.0,0.4117647058823529,0.1967545638945233,3.9,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",324.0,5.978405084899458,3.0,0.655336992742682,20.0,3217.0,875205.0,0.0036757102621671,0.0615480261112838,0.1075536213863848,0.2486788933789244,0.1056885296860428,4.0,0.4117647058823529,0.1967545638945233,3.6,0,0,1,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",240.0,51.165592358341016,3.0,0.6154904060687193,50.0,2770.0,845323.0,0.003276853936306,0.0270758122743682,0.1083032490974729,0.1772563176895306,0.0404332129963898,3.0,0.4117647058823529,0.1967545638945233,2.8,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",348.0,16.411976046517623,2.0,0.7294591352528568,55.0,2616.0,1163631.0,0.0022481353624989,0.0156727828746177,0.0607798165137614,0.2198012232415902,0.0753058103975535,3.0,0.4117647058823529,0.1967545638945233,3.5,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",240.0,17.65368972832447,2.0,0.3296274614738754,37.0,4130.0,2001026.0,0.0020639411981653,0.0578692493946731,0.1147699757869249,0.2159806295399515,0.0820823244552058,3.0,0.4117647058823529,0.1967545638945233,4.2,0,1,0,1,0,0,0,0,0,0,1
Greystar,0,"Houston, TX",308.0,5.555352450260279,8.0,0.7037128361716694,17.0,2249.0,565079.0,0.0039799744814441,0.00533570475767,0.0204535349044019,0.3783903957314362,0.1863050244553134,4.0,0.4117647058823529,0.1967545638945233,3.9,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",328.0,13.30549942530084,3.0,0.6846068922873274,17.0,6844.0,5925321.0,0.0011550429082238,0.0401811805961426,0.0303915838690824,0.2866744593804792,0.0789012273524254,4.0,0.4117647058823529,0.1967545638945233,3.5,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",340.0,3.156197279214467,4.0,0.6574341617058961,17.0,3862.0,1600832.0,0.0024124955023387,0.0025893319523562,0.0476437079233557,0.1688244432936302,0.1512169860176074,4.0,0.4117647058823529,0.1967545638945233,3.7,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",231.0,14.844878893990488,2.0,0.4838875434063498,17.0,8041.0,3183488.0,0.0025258458646616,0.0241263524437259,0.1565725656012933,0.0669071011068275,0.0192762094266882,4.0,0.4117647058823529,0.1967545638945233,3.7,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",540.0,1.74318648506629,3.0,0.5972470996230109,55.0,3456.0,1231124.0,0.002807190827244,0.0387731481481481,0.0240162037037037,0.4253472222222222,0.1440972222222222,3.0,0.4117647058823529,0.1967545638945233,3.6,0,0,1,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",419.0,2.8625411961848157,4.0,0.6491246976516396,26.0,3562.0,1222081.0,0.0029147004167481,0.0033688938798427,0.0039303761931499,0.2209432902863559,0.1923076923076923,3.0,0.4117647058823529,0.1967545638945233,3.9,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Houston, TX",330.0,2.575432578974308,5.0,0.7282595916970962,15.0,2316.0,543759.0,0.0042592398470646,0.0,0.0319516407599309,0.3743523316062176,0.1744386873920552,4.0,0.4117647058823529,0.1967545638945233,3.9,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",387.0,6.242340696840046,2.0,0.6494063035358069,43.0,1823.0,1097914.0,0.0016604214902077,0.0307185957213384,0.1387822270981898,0.2473944048272079,0.0570488206253428,3.0,0.4117647058823529,0.1967545638945233,3.4,0,0,1,1,0,0,0,0,0,0,1
Greystar,0,"Houston, TX",327.0,6.184495838563934,2.0,0.5634383907935976,46.0,3302.0,896701.0,0.003682386882584,0.0211992731677771,0.1396123561477892,0.1929133858267716,0.0375529981829194,3.0,0.4117647058823529,0.1967545638945233,3.3,0,0,1,1,0,0,0,0,0,0,1
Greystar,0,"Houston, TX",334.0,7.255132754106786,2.0,0.6576440949817013,34.0,4189.0,1858471.0,0.0022540034253964,0.0040582477918357,0.0441632847935068,0.3100978753879207,0.1690140845070422,3.0,0.4117647058823529,0.1967545638945233,3.8,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",299.0,3.238792115463068,4.0,0.7288380397780472,27.0,2597.0,895926.0,0.0028986768996546,0.0177127454755487,0.0154023873700423,0.3226800154023874,0.1632653061224489,4.0,0.4117647058823529,0.1967545638945233,4.1,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",401.0,24.74221396091356,3.0,0.652007198991349,29.0,4216.0,11422391.0,0.0003690996044523,0.0287001897533206,0.0619070208728652,0.2756166982922201,0.1534629981024668,3.0,0.4117647058823529,0.1967545638945233,4.4,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",242.0,4.905021225719114,6.0,0.7087097021937049,19.0,1783.0,809567.0,0.0022024119066118,0.0,0.0274817722938867,0.3309029725182277,0.2271452607964105,4.0,0.4117647058823529,0.1967545638945233,3.6,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Houston, TX",326.0,6.922807280327724,4.0,0.612848786600002,18.0,4546.0,2632114.0,0.0017271288401642,0.0292564892212934,0.0378354597448306,0.3284205895292565,0.1911570611526616,4.0,0.4117647058823529,0.1967545638945233,3.8,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",360.0,25.287076118739893,2.0,0.6591811514815085,65.0,2926.0,1972708.0,0.0014832402970941,0.0406698564593301,0.1001367053998632,0.1220095693779904,0.0553656869446343,2.0,0.4117647058823529,0.1967545638945233,3.9,0,0,0,1,0,0,0,0,0,0,1
Greystar,0,"Houston, TX",450.0,29.16215729589848,4.0,0.731829848651136,17.0,3862.0,5558430.0,0.000694800510216,0.0046607975142413,0.0616261004660797,0.2835318487830139,0.1747799067840497,5.0,0.4117647058823529,0.1967545638945233,4.2,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",216.0,3.154280916574517,4.0,0.699057557347706,28.0,2766.0,2880039.0,0.0009604036612004,0.0054229934924078,0.0169920462762111,0.3593637020968908,0.1381055676066522,3.0,0.4117647058823529,0.1967545638945233,4.5,0,0,1,0,0,0,1,0,0,1,0
Greystar,0,"Houston, TX",174.0,15.59278962764882,3.0,0.678879712010034,27.0,7218.0,2087433.0,0.0034578355329248,0.0214740925464117,0.1174840676087558,0.1091715156553061,0.0090052646162371,4.0,0.4117647058823529,0.1967545638945233,3.8,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",612.0,26.3461299614973,3.0,0.6345723369800356,20.0,1525.0,10412630.0,0.0001464567549216,0.1318032786885246,0.0236065573770491,0.2170491803278688,0.0931147540983606,4.0,0.4117647058823529,0.1967545638945233,4.3,0,1,0,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",320.0,16.982215036296363,2.0,0.6414872183683669,42.0,3395.0,1337282.0,0.0025387315465249,0.0238586156111929,0.1422680412371134,0.0671575846833578,0.0100147275405007,3.0,0.4117647058823529,0.1967545638945233,4.0,0,0,0,1,0,0,0,0,0,0,1
Greystar,0,"Houston, TX",241.0,49.9590979656019,3.0,0.6632770800090334,42.0,4574.0,1788392.0,0.0025576048204196,0.0336685614341932,0.1790555312636642,0.1014429383471797,0.0509400961958898,3.0,0.4117647058823529,0.1967545638945233,3.9,0,0,0,1,0,0,0,0,0,0,1
Greystar,0,"Houston, TX",402.0,3.444351145422042,4.0,0.7135145560244017,17.0,3410.0,1491416.0,0.0022864177399196,0.0167155425219941,0.0724340175953079,0.2381231671554252,0.109090909090909,3.0,0.4117647058823529,0.1967545638945233,3.4,0,0,0,0,0,0,1,0,0,0,1
Greystar,0,"Houston, TX",288.0,6.115000217975514,7.0,0.6059784912648277,24.0,1970.0,809594.0,0.0024333184287432,0.0314720812182741,0.0761421319796954,0.2421319796954314,0.2147208121827411,4.0,0.4117647058823529,0.1967545638945233,4.1,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",186.0,6.04107824074026,3.0,0.6902751600201807,24.0,3692.0,1877356.0,0.001966595573775,0.0143553629469122,0.0655471289274106,0.376489707475623,0.1446370530877573,4.0,0.4117647058823529,0.1967545638945233,3.9,0,0,0,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",678.0,5.545671373923024,3.0,0.4011201257101259,44.0,2417.0,772734.0,0.0031278551222024,0.0091021928009929,0.1133636739760033,0.1894911046752172,0.2606537029375259,3.0,0.4117647058823529,0.1967545638945233,3.2,0,0,1,1,0,0,0,0,0,0,1
Greystar,0,"Houston, TX",316.0,5.672121389838613,4.0,0.6617062722663678,22.0,2249.0,565079.0,0.0039799744814441,0.00533570475767,0.0204535349044019,0.3783903957314362,0.1863050244553134,3.0,0.4117647058823529,0.1967545638945233,4.0,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Houston, TX",286.0,4.224363933944651,4.0,0.706252118955462,19.0,4321.0,1413243.0,0.0030575067415865,0.0437398750289284,0.071048368433233,0.2756306410553112,0.0983568618375376,4.0,0.4117647058823529,0.1967545638945233,4.1,0,0,1,0,0,0,1,0,0,1,0
Greystar,0,"Houston, TX",308.0,6.140287541793836,3.0,0.6934902716923973,22.0,2614.0,1099924.0,0.002376527832832,0.0286916602907421,0.0558530986993114,0.3297628156082632,0.1560826319816373,4.0,0.4117647058823529,0.1967545638945233,4.3,0,0,1,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",187.0,5.41120027071584,19.0,0.6515061677744232,33.0,1538.0,840568.0,0.0018297151449971,0.0214564369310793,0.0110533159947984,0.2503250975292588,0.2210663198959687,4.0,0.4117647058823529,0.1967545638945233,4.4,0,0,1,0,1,0,0,0,0,1,0
Greystar,0,"Houston, TX",192.0,7.38300914745974,3.0,0.7159852920208093,25.0,2051.0,617836.0,0.003319651169566,0.0092637737688932,0.1165285226718673,0.2140419307654802,0.1248171623598244,4.0,0.4117647058823529,0.1967545638945233,3.5,0,0,1,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",394.0,28.98011349108787,4.0,0.5602091639060672,15.0,3862.0,5558430.0,0.000694800510216,0.0046607975142413,0.0616261004660797,0.2835318487830139,0.1747799067840497,4.0,0.4117647058823529,0.1967545638945233,3.9,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",240.0,32.11033654679276,3.0,0.7046293648854088,13.0,6693.0,9799706.0,0.0006829796730636,0.0424323920513969,0.0416853428955625,0.3703869714627222,0.099805767219483,4.0,0.4117647058823529,0.1967545638945233,4.2,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",316.0,18.6246630233335,3.0,0.630345200834595,14.0,10822.0,5332288.0,0.0020295227864661,0.0272592866383293,0.0176492330437996,0.1987617815560894,0.1637405285529477,4.0,0.4117647058823529,0.1967545638945233,4.3,0,0,0,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",430.0,5.671251571477555,6.0,0.6921026712848427,11.0,2007.0,625961.0,0.0032062700391877,0.0,0.0358744394618834,0.3183856502242152,0.2361733931240657,4.0,0.4117647058823529,0.1967545638945233,4.7,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",340.0,2.305855347351076,4.0,0.7177193154967403,12.0,2316.0,543759.0,0.0042592398470646,0.0,0.0319516407599309,0.3743523316062176,0.1744386873920552,4.0,0.4117647058823529,0.1967545638945233,4.3,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",203.0,26.485663207813847,4.0,0.718119447334953,8.0,4013.0,3242304.0,0.0012377001046169,0.0221779217542985,0.1193620732618988,0.209070520807376,0.0578121106404186,4.0,0.4117647058823529,0.1967545638945233,4.0,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",319.0,4.839751110636452,4.0,0.7309798504175959,12.0,7298.0,15542211.0,0.0004695599615781,0.0215127432173198,0.1177034804055905,0.1774458755823513,0.15607015620718,4.0,0.4117647058823529,0.1967545638945233,3.4,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",389.0,6.222785918350753,2.0,0.6068449627253919,53.0,3302.0,896701.0,0.003682386882584,0.0211992731677771,0.1396123561477892,0.1929133858267716,0.0375529981829194,3.0,0.4117647058823529,0.1967545638945233,3.7,0,0,1,0,0,1,0,0,0,1,0
Greystar,0,"Houston, TX",322.0,1.53857309377373,7.0,0.7347439670095257,12.0,2412.0,925751.0,0.0026054522220337,0.0186567164179104,0.0667495854063018,0.3325041459369817,0.1865671641791045,5.0,0.4117647058823529,0.1967545638945233,4.4,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",370.0,11.86489078218745,3.0,0.5174477402399932,12.0,4817.0,2563414.0,0.0018791346228116,0.0120406892256591,0.0392360390284409,0.3302885613452356,0.1681544529790326,3.0,0.4117647058823529,0.1967545638945233,3.6,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",254.0,2.6517779771246675,40.0,0.8254527553309794,10.0,1969.0,303907.0,0.0064789557331683,0.0132046724225495,0.0279329608938547,0.4311833417978669,0.2691721686135094,5.0,0.4117647058823529,0.1967545638945233,4.2,0,0,1,0,1,0,0,0,1,0,0
Greystar,0,"Houston, TX",200.0,17.57561162265124,3.0,0.6599169458573972,15.0,8066.0,4742091.0,0.0017009374134743,0.0259112323332506,0.0214480535581453,0.1925365732705182,0.1061244730969501,4.0,0.4117647058823529,0.1967545638945233,4.2,0,1,0,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",674.0,7.046826052474146,24.0,0.7703330129409188,11.0,5090.0,2550360.0,0.0019957966718424,0.0271119842829076,0.1080550098231827,0.2939096267190569,0.1345776031434184,5.0,0.4117647058823529,0.1967545638945233,3.8,0,0,0,0,1,0,0,0,1,0,0
Greystar,0,"Houston, TX",318.0,6.026780534442504,4.0,0.72283407917113,11.0,4546.0,2632114.0,0.0017271288401642,0.0292564892212934,0.0378354597448306,0.3284205895292565,0.1911570611526616,4.0,0.4117647058823529,0.1967545638945233,4.0,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",206.0,29.16076588254216,2.0,0.7380395856557629,14.0,3962.0,1472218.0,0.0026911775294148,0.0,0.0323069156991418,0.2831903079252902,0.1130742049469964,4.0,0.4117647058823529,0.1967545638945233,3.9,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Houston, TX",360.0,5.596953486960044,4.0,0.6671203592427469,11.0,5344.0,4781814.0,0.0011175675172643,0.0265718562874251,0.0486526946107784,0.1457709580838323,0.0991766467065868,4.0,0.4117647058823529,0.1967545638945233,4.2,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",240.0,22.14053540706267,2.0,0.6410777453168996,12.0,7472.0,7393339.0,0.0010106394418002,0.0113758029978586,0.1536402569593147,0.2846627408993576,0.0619646680942184,4.0,0.4117647058823529,0.1967545638945233,4.3,0,1,0,1,0,0,0,0,1,0,0
Greystar,0,"Houston, TX",279.0,2.214028245374992,5.0,0.7800747901035002,9.0,2316.0,543759.0,0.0042592398470646,0.0,0.0319516407599309,0.3743523316062176,0.1744386873920552,4.0,0.4117647058823529,0.1967545638945233,3.9,0,0,1,0,0,1,0,0,1,0,0
Greystar,0,"Houston, TX",281.0,5.325701298907352,6.0,0.7275581963318573,11.0,1518.0,3132165.0,0.0004846487972376,0.0638998682476943,0.0559947299077733,0.2595520421607378,0.1455862977602108,4.0,0.4117647058823529,0.1967545638945233,4.2,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",390.0,29.788608746601955,8.0,0.7772184996725396,10.0,3862.0,5558430.0,0.000694800510216,0.0046607975142413,0.0616261004660797,0.2835318487830139,0.1747799067840497,5.0,0.4117647058823529,0.1967545638945233,4.4,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",372.0,4.883194990549745,6.0,0.6935784759752851,11.0,1783.0,809567.0,0.0022024119066118,0.0,0.0274817722938867,0.3309029725182277,0.2271452607964105,4.0,0.4117647058823529,0.1967545638945233,3.8,0,0,1,0,0,0,1,0,0,1,0
Greystar,0,"Houston, TX",314.0,28.9127644430742,4.0,0.8308985925663271,11.0,3862.0,5558430.0,0.000694800510216,0.0046607975142413,0.0616261004660797,0.2835318487830139,0.1747799067840497,4.0,0.4117647058823529,0.1967545638945233,4.0,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",357.0,6.177138109466502,7.0,0.6964945382767139,8.0,3064.0,633084.0,0.0048398000897195,0.0169712793733681,0.0218668407310704,0.2545691906005222,0.1325065274151436,4.0,0.4117647058823529,0.1967545638945233,3.3,0,0,0,0,0,1,0,0,1,0,0
Greystar,0,"Houston, TX",224.0,5.777188349206025,7.0,0.7560647856936576,9.0,3680.0,460956.0,0.0079834083947274,0.0388586956521739,0.0676630434782608,0.2785326086956521,0.1342391304347826,5.0,0.4117647058823529,0.1967545638945233,4.8,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",297.0,4.88290182319314,6.0,0.7812019181534249,9.0,2385.0,7157444.0,0.0003332195124404,0.0117400419287211,0.0,0.5668763102725367,0.130398322851153,4.0,0.4117647058823529,0.1967545638945233,4.4,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",242.0,7.032173718762629,8.0,0.7463091209810825,8.0,5090.0,2550360.0,0.0019957966718424,0.0271119842829076,0.1080550098231827,0.2939096267190569,0.1345776031434184,4.0,0.4117647058823529,0.1967545638945233,4.3,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Houston, TX",333.0,6.7052472279916735,4.0,0.7023527626449572,10.0,4189.0,1858471.0,0.0022540034253964,0.0040582477918357,0.0441632847935068,0.3100978753879207,0.1690140845070422,4.0,0.4117647058823529,0.1967545638945233,4.1,0,0,0,0,0,0,1,0,1,0,0
